src_ip,Label,distinct_sources,days_seen,total_incidents,unique_dst_ip,src_port_zero_count,src_port_nonzero_count,src_port_zero_avg_inter_arrival_time,src_port_zero_min_inter_arrival_time,src_port_zero_max_inter_arrival_time,src_port_zero_stddev_inter_arrival_time,src_port_nonzero_avg_inter_arrival_time,src_port_nonzero_min_inter_arrival_time,src_port_nonzero_max_inter_arrival_time,src_port_nonzero_stddev_inter_arrival_time
198.74.52.66,Spoofed,2,4,40,5,38,2,6216.702703,0.0,112847.0,19329.12607,102432.0,102432.0,102432.0,0.0
94.102.51.15,Real,1,1,1,1,0,1,,,,,,,,
82.118.23.198,Spoofed,2,4,1063,4,1062,1,302.8501414,0.0,48852.0,1912.290348,,,,
104.254.128.202,Spoofed,2,4,1043,6,1036,7,310.4502415,0.0,48632.0,1939.778589,26203.66667,16.0,77340.0,28933.57577
23.83.37.171,Spoofed,2,4,1077,6,1072,5,300.1428571,0.0,48707.0,1899.9744,8325.0,27.0,20564.0,7806.529415
172.234.230.201,Spoofed,2,4,958,4,956,2,336.5884817,0.0,48342.0,2008.25663,108300.0,108300.0,108300.0,0.0
45.132.96.232,Spoofed,2,5,28,5,25,3,12305.91667,165.0,116449.0,24090.4183,171349.0,152882.0,189816.0,18467.0
138.201.55.77,Spoofed,2,6,69,7,28,41,9347.444444,112.0,71850.0,17942.52433,10995.625,0.0,175268.0,38063.09594
66.70.211.20,Spoofed,2,5,2003,6,1997,6,161.0375752,0.0,48088.0,1389.920917,49822.2,1014.0,185842.0,68531.62156
172.105.65.236,Spoofed,2,5,38,7,31,7,9795.7,0.0,79277.0,20678.55282,57383.33333,2808.0,184700.0,63071.03126
107.189.11.53,Spoofed,2,4,2112,7,2107,5,152.5023742,0.0,48363.0,1361.216906,18483.5,820.0,33358.0,12000.73676
185.206.146.238,Spoofed,2,5,1243,6,1239,4,259.5694669,0.0,48457.0,1769.369065,85815.0,974.0,250636.0,116562.9411
61.228.201.11,Spoofed,2,5,37,6,33,4,9154.78125,6.0,82294.0,17763.48769,115735.3333,6409.0,253137.0,102663.9981
45.135.163.24,Spoofed,2,5,1068,7,1060,8,303.4258735,0.0,48245.0,1900.848152,37332.71429,739.0,187461.0,62058.50963
148.251.161.4,Spoofed,2,5,782,7,748,34,429.8380187,0.0,48213.0,2289.075435,12524.33333,0.0,384293.0,65804.96732
95.217.164.89,Spoofed,2,6,830,7,795,35,404.5969773,0.0,48136.0,2230.875776,10782.64706,0.0,187977.0,42335.1377
192.42.116.14,Spoofed,2,4,1848,7,1842,6,174.519283,0.0,49095.0,1466.537901,14462.6,208.0,60870.0,23301.96268
154.213.184.5,Spoofed,2,4,127,5,124,3,2567.577236,0.0,48410.0,6200.196121,2781.5,1426.0,4137.0,1355.5
212.73.134.4,Spoofed,2,4,38,6,30,8,10460.75862,99.0,167087.0,33100.57375,23223.28571,845.0,89582.0,30264.19697
82.155.164.174,Spoofed,2,5,1024,6,1017,7,316.3336614,0.0,47813.0,1931.155665,42741.0,181.0,203014.0,72167.86971
73.71.94.13,Spoofed,2,5,25,6,20,5,15846.84211,0.0,71933.0,21673.43073,64460.0,539.0,185443.0,75199.57684
45.14.233.209,Spoofed,2,5,1039,6,1034,5,311.1713456,0.0,48165.0,1920.755554,56270.25,1650.0,194981.0,80728.88277
217.160.190.130,Spoofed,2,5,25,5,22,3,13782.95238,86.0,62380.0,16890.11621,112076.5,30203.0,193950.0,81873.5
205.185.122.219,Spoofed,2,4,23,7,19,4,11939.16667,512.0,79033.0,22823.07804,72403.66667,3391.0,200448.0,90632.65991
45.85.218.62,Spoofed,2,5,1178,6,1174,4,273.9352089,0.0,48161.0,1812.332408,78235.33333,136.0,218012.0,99064.14733
51.81.254.3,Spoofed,2,5,1910,6,1906,4,168.6986877,0.0,48655.0,1434.692737,114259.6667,394.0,183909.0,81181.90236
109.61.16.39,Spoofed,2,5,48,7,39,9,7706.342105,0.0,138836.0,25353.31144,32675.625,1.0,182103.0,57461.77131
71.212.75.167,Spoofed,2,4,32,6,28,4,10953.37037,0.0,92467.0,22745.49008,39341.66667,6158.0,78898.0,30035.92361
84.170.8.141,Spoofed,2,4,32,6,24,8,7161.608696,0.0,77144.0,15489.82703,36472.42857,1183.0,174917.0,58385.64629
178.200.99.215,Spoofed,2,5,991,6,983,8,327.0661914,0.0,47885.0,1976.725164,49384.71429,434.0,181492.0,61005.68281
185.100.87.250,Spoofed,2,4,1526,6,1521,5,211.3921053,0.0,48000.0,1589.690613,13576.25,462.0,24100.0,8665.478013
23.82.137.99,Spoofed,2,4,1050,7,1042,8,308.5168108,0.0,47853.0,1928.775021,27499.42857,186.0,118380.0,39498.9982
74.50.126.91,Spoofed,2,4,1075,7,1070,5,299.9803555,0.0,48927.0,1924.998903,37970.5,455.0,79853.0,29596.70714
193.122.142.28,Spoofed,2,4,866,5,862,4,373.0905923,0.0,48118.0,2105.51499,43547.33333,1564.0,99193.0,41010.97353
65.21.172.90,Spoofed,2,6,852,7,801,51,401.66875,0.0,48539.0,2198.123055,8774.98,0.0,175695.0,35274.79199
204.8.96.144,Spoofed,2,4,2704,5,2698,6,119.1753801,0.0,48214.0,1195.13284,30641.8,317.0,77481.0,32863.79106
185.220.103.9,Spoofed,2,4,3086,4,3085,1,104.0959792,0.0,48129.0,1116.361739,,,,
76.135.191.214,Spoofed,2,5,1012,6,1006,6,319.6079602,0.0,49133.0,2006.246181,49980.6,329.0,175437.0,65026.07342
85.209.49.222,Spoofed,2,5,1061,7,1054,7,305.317189,0.0,49004.0,1924.957569,43282.33333,6311.0,197272.0,69044.44631
217.255.49.58,Spoofed,2,3,13,6,8,5,16875.28571,0.0,70856.0,26281.08937,36415.25,4583.0,95821.0,36169.95365
185.18.222.38,Spoofed,2,4,27,4,26,1,11641.92,8.0,77997.0,18239.881,,,,
42.63.68.222,Real,1,1,2,2,0,2,,,,,56.0,56.0,56.0,0.0
87.118.122.51,Spoofed,2,5,2021,6,2018,3,159.4293505,0.0,48604.0,1393.800994,93462.5,9218.0,177707.0,84244.5
158.101.204.117,Spoofed,2,5,778,6,772,6,416.459144,0.0,48103.0,2246.287274,51211.6,233.0,181946.0,66456.00662
51.15.54.117,Spoofed,2,5,875,6,870,5,369.8009206,0.0,48000.0,2093.828166,56684.25,7001.0,171527.0,66784.53373
5.255.98.151,Spoofed,2,5,1514,7,1510,4,212.9436713,0.0,48085.0,1595.852631,112264.6667,71038.0,176185.0,45827.39197
220.233.29.62,Spoofed,2,5,1059,6,1055,4,305.0066414,0.0,49696.0,1965.162537,82887.0,25273.0,174561.0,65532.63531
65.24.242.46,Spoofed,2,4,1083,7,1077,6,298.1403346,0.0,48725.0,1914.582402,12425.2,1532.0,39199.0,13631.51787
142.112.147.17,Spoofed,2,5,19,5,15,4,20384.57143,161.0,130186.0,36251.83597,87290.0,2270.0,227623.0,99968.79389
95.98.233.95,Spoofed,2,5,1077,5,1072,5,298.9915966,0.0,47969.0,1892.181315,63265.75,374.0,189130.0,76949.75762
145.239.1.189,Spoofed,2,5,1977,7,1970,7,163.1635348,0.0,48636.0,1408.08279,43416.5,272.0,204984.0,72983.53997
80.255.0.180,Spoofed,2,5,46,7,36,10,8131.171429,0.0,69242.0,18943.48201,38062.77778,1016.0,186271.0,57423.67888
45.84.107.76,Spoofed,2,4,2146,6,2141,5,150.2663551,0.0,48007.0,1338.253239,48571.25,10110.0,85002.0,28860.97002
92.148.156.229,Spoofed,2,5,42,7,34,8,9399.181818,0.0,66523.0,15632.71165,49404.14286,1972.0,195172.0,69906.15695
51.161.202.9,Spoofed,2,5,1911,4,1910,1,168.3682556,0.0,48141.0,1418.500428,,,,
69.12.83.97,Spoofed,2,5,1024,7,1015,9,317.0138067,0.0,48863.0,1959.126928,41747.125,390.0,184987.0,60008.78389
87.120.117.112,Real,1,1,1,1,0,1,,,,,,,,
23.129.64.211,Spoofed,2,5,1554,6,1550,4,207.0710136,0.0,48355.0,1586.239182,86947.0,9318.0,209781.0,87859.63279
45.82.167.158,Spoofed,2,5,1024,6,1012,12,317.4272997,0.0,48239.0,1959.864781,31381.81818,23.0,184114.0,53110.23149
5.253.31.29,Spoofed,2,5,1055,6,1052,3,305.867745,0.0,48110.0,1916.824823,106040.0,9975.0,202105.0,96065.0
89.244.217.250,Spoofed,2,5,37,7,25,12,8634.166667,0.0,95082.0,22863.24846,30732.36364,614.0,174869.0,50623.29616
209.127.245.251,Spoofed,2,5,36,6,29,7,10378.85714,0.0,88847.0,18957.3741,57678.83333,4944.0,185117.0,67284.4179
193.218.118.117,Spoofed,2,5,1062,5,1059,3,303.5170132,0.0,49477.0,1945.235628,125507.5,53.0,250962.0,125454.5
81.6.47.149,Spoofed,2,4,1016,5,1014,2,316.9605133,0.0,47893.0,1950.256909,21397.0,21397.0,21397.0,0.0
185.228.27.55,Spoofed,2,5,1095,5,1092,3,294.436297,0.0,47998.0,1871.062119,121231.5,49604.0,192859.0,71627.5
141.147.36.84,Spoofed,2,5,873,5,870,3,369.4718067,0.0,49096.0,2117.117187,124127.0,45629.0,202625.0,78498.0
198.24.168.226,Spoofed,2,4,2024,5,2021,3,158.7693069,0.0,48036.0,1381.519567,38222.5,33786.0,42659.0,4436.5
128.31.0.39,Spoofed,2,6,1122,7,1057,65,304.2784091,0.0,49104.0,1919.804763,8171.625,0.0,173101.0,35053.27434
185.163.46.83,Spoofed,2,4,1064,5,1058,6,303.9583728,0.0,48538.0,1916.778828,11326.6,8.0,47272.0,18103.46707
193.82.226.72,Spoofed,2,5,24,6,21,3,14811.65,0.0,82725.0,25447.65682,166098.5,97693.0,234504.0,68405.5
84.149.89.212,Spoofed,2,4,26,4,23,3,13238.90909,123.0,65067.0,22495.37824,5405.5,2267.0,8544.0,3138.5
88.177.209.148,Spoofed,2,4,1027,5,1025,2,313.2509766,0.0,48615.0,1965.606071,1.0,1.0,1.0,0.0
116.202.120.184,Spoofed,2,4,23,5,18,5,8930.117647,0.0,76183.0,17521.20133,50339.5,626.0,193739.0,82812.96342
204.8.96.66,Spoofed,2,4,2809,6,2805,4,114.6094864,0.0,48004.0,1174.402897,51100.33333,21411.0,79157.0,23602.95644
51.222.140.58,Spoofed,2,5,1117,6,1111,6,289.4801802,0.0,48141.0,1857.28393,51550.8,1405.0,189750.0,71199.79808
51.83.132.103,Spoofed,2,5,2024,7,2020,4,159.1698861,0.0,48920.0,1398.269703,82605.33333,522.0,173402.0,70846.38421
185.220.101.35,Spoofed,2,5,2448,8,2439,9,131.6497129,0.0,48536.0,1264.690576,42196.0,4725.0,203009.0,65005.5757
23.188.56.148,Spoofed,2,4,1055,4,1054,1,305.1035138,0.0,47852.0,1896.425077,,,,
185.220.101.211,Spoofed,2,5,1219,7,1212,7,265.4343518,0.0,48329.0,1779.057243,42676.83333,3618.0,216088.0,77673.37772
80.131.217.55,Spoofed,2,3,23,6,20,3,15332.68421,114.0,95791.0,26437.17535,18780.5,6097.0,31464.0,12683.5
185.220.101.188,Spoofed,2,4,2435,4,2434,1,132.0509659,0.0,49528.0,1281.496052,,,,
65.21.98.55,Spoofed,2,5,71,7,27,44,9567.807692,0.0,96057.0,20251.67109,10226.83721,0.0,362494.0,54879.75229
64.227.137.10,Real,1,1,1,1,0,1,,,,,,,,
212.227.197.40,Spoofed,2,5,1062,5,1056,6,303.9308057,0.0,48229.0,1909.995554,68709.2,436.0,183592.0,65741.54046
193.31.27.59,Spoofed,2,5,1048,7,1041,7,308.6509615,0.0,47849.0,1917.712621,56579.33333,2207.0,191738.0,65221.35835
185.133.210.207,Spoofed,2,4,1185,6,1179,6,272.8505942,0.0,48523.0,1820.961602,13768.4,483.0,27041.0,11637.65086
140.238.215.233,Spoofed,2,4,757,6,753,4,427.3656915,0.0,48294.0,2276.770081,30495.0,136.0,80813.0,35832.62799
91.52.104.244,Spoofed,2,5,23,6,17,6,18107.75,0.0,104387.0,31417.12156,50477.4,2512.0,197256.0,74818.89488
51.195.166.177,Spoofed,2,4,1970,5,1966,4,163.275827,0.0,48533.0,1407.090082,53799.33333,3045.0,142016.0,62614.18649
193.187.255.156,Spoofed,2,4,1036,6,1030,6,312.1856171,0.0,48180.0,1931.419824,30954.0,3866.0,81085.0,27194.18512
151.50.149.27,Spoofed,2,4,25,5,23,2,10954.72727,156.0,107254.0,25976.7198,84307.0,84307.0,84307.0,0.0
199.188.204.137,Spoofed,2,4,1069,5,1067,2,301.6557223,0.0,49462.0,1923.579604,32355.0,32355.0,32355.0,0.0
107.189.8.133,Spoofed,2,5,1584,6,1577,7,204.0412437,0.0,48706.0,1569.333938,56376.66667,1111.0,183148.0,61986.48695
97.107.139.108,Spoofed,2,5,1362,5,1358,4,236.9395726,0.0,48540.0,1693.839884,62972.0,2085.0,181759.0,84003.94463
65.21.172.92,Spoofed,2,6,818,7,776,42,414.3367742,0.0,48200.0,2249.553818,10729.60976,0.0,220435.0,42550.81184
185.129.61.7,Spoofed,2,4,2093,6,2084,9,153.6144983,0.0,48035.0,1359.012748,19512.875,717.0,81488.0,24726.31022
46.229.8.87,Spoofed,2,5,1059,7,1046,13,307.6114833,0.0,48648.0,1925.026126,28976.5,650.0,177692.0,52640.32585
185.220.101.161,Spoofed,2,5,1754,7,1751,3,183.7508571,0.0,48829.0,1506.838349,129179.0,9889.0,248469.0,119290.0
38.15.147.28,Spoofed,2,4,1627,7,1622,5,198.2572486,0.0,48076.0,1542.436741,33241.5,4913.0,80278.0,30891.39371
188.165.136.211,Spoofed,2,6,2041,6,2037,4,157.9454813,0.0,48007.0,1374.430231,130908.6667,69886.0,189634.0,48913.89837
185.220.101.199,Spoofed,2,5,1272,6,1267,5,253.8649289,0.0,47885.0,1742.787434,85857.75,1649.0,178863.0,83784.43911
204.8.96.84,Spoofed,2,4,2731,6,2724,7,117.8171135,0.0,48375.0,1193.390505,8316.666667,257.0,19149.0,6421.025403
89.58.36.174,Spoofed,2,4,1056,5,1054,2,303.3779677,0.0,48108.0,1912.59122,86027.0,86027.0,86027.0,0.0
190.211.254.182,Spoofed,2,4,1001,7,995,6,323.3873239,0.0,48043.0,1961.250493,11849.0,5806.0,22258.0,6846.912852
107.189.11.113,Spoofed,2,5,2136,7,2127,9,151.2558796,0.0,48201.0,1357.903214,47178.75,0.0,187974.0,59188.04752
84.190.205.170,Spoofed,2,5,39,7,31,8,9835.366667,77.0,62657.0,15121.74564,48742.0,385.0,173064.0,60817.83758
87.106.235.75,Spoofed,2,5,826,6,820,6,392.2380952,0.0,48972.0,2219.069108,52122.8,518.0,188477.0,70468.27456
185.220.101.195,Spoofed,2,5,1198,4,1196,2,268.7832636,0.0,47965.0,1797.669072,212613.0,212613.0,212613.0,0.0
86.111.154.204,Spoofed,2,5,1032,6,1027,5,313.1510721,0.0,48367.0,1955.359087,65187.5,197.0,240913.0,101716.6721
209.90.224.5,Spoofed,2,5,1054,7,1049,5,306.4627863,0.0,48489.0,1940.553695,82516.5,1614.0,224408.0,86218.65933
95.216.202.181,Spoofed,2,6,802,7,761,41,422.4263158,0.0,48246.0,2256.428375,4575.7,0.0,176290.0,27498.15147
108.181.57.251,Spoofed,2,4,1069,4,1067,2,301.5581614,0.0,49809.0,1946.777913,3934.0,3934.0,3934.0,0.0
198.98.51.52,Spoofed,2,5,1551,6,1548,3,207.354234,0.0,47966.0,1575.333613,103118.5,21501.0,184736.0,81617.5
143.198.133.116,Spoofed,2,4,871,6,866,5,371.417341,0.0,48447.0,2126.706474,38319.25,14176.0,82145.0,26006.48662
146.19.254.130,Spoofed,2,4,1640,4,1639,1,196.1654457,0.0,48349.0,1541.314166,,,,
152.67.230.135,Spoofed,2,4,815,6,809,6,396.8613861,0.0,48398.0,2193.563254,11410.0,2.0,22906.0,8028.731108
47.199.248.152,Spoofed,2,5,28,5,23,5,14084.95455,236.0,75311.0,23613.53946,93436.75,107.0,217101.0,94123.39032
184.187.107.50,Spoofed,2,4,1035,5,1031,4,312.0436893,0.0,48297.0,1932.442955,22073.0,2100.0,52805.0,22053.96891
65.21.98.78,Spoofed,2,6,70,7,20,50,15342.73684,0.0,94333.0,28141.03228,10744.2449,0.0,186077.0,39227.33066
38.15.129.38,Spoofed,2,4,65,6,60,5,4973.610169,0.0,85178.0,15282.40911,6945.0,234.0,11505.0,4712.308405
45.84.107.76,Real,1,1,1,1,0,1,,,,,,,,
88.151.194.118,Spoofed,2,5,1187,6,1179,8,272.4244482,0.0,48143.0,1796.350752,32983.14286,371.0,174574.0,58816.61108
107.173.203.25,Spoofed,2,4,839,5,837,2,383.7464115,0.0,48567.0,2173.453403,23081.0,23081.0,23081.0,0.0
130.61.183.129,Spoofed,2,3,12,5,7,5,31934.0,0.0,93969.0,33629.43843,28630.0,1918.0,80049.0,31205.37129
212.227.224.217,Spoofed,2,5,1031,7,1020,11,315.4651619,0.0,48219.0,1947.41622,33942.2,26.0,183743.0,57820.35207
47.242.24.117,Spoofed,2,3,20,6,13,7,15465.58333,0.0,47021.0,16691.9102,22785.66667,201.0,78099.0,29438.97547
185.183.159.40,Spoofed,2,5,3406,7,3397,9,94.5647821,0.0,48393.0,1068.749186,29229.125,162.0,173004.0,55262.09265
65.49.20.12,Spoofed,2,5,1066,7,1058,8,304.0728477,0.0,48077.0,1902.11486,47672.85714,40.0,215046.0,72580.33225
112.254.33.51,Real,1,1,1,1,0,1,,,,,,,,
84.171.65.110,Spoofed,2,4,21,4,20,1,15731.05263,196.0,87772.0,22928.21074,,,,
185.216.68.81,Spoofed,2,4,27,6,24,3,13496.86957,0.0,89439.0,24571.34285,50042.5,14410.0,85675.0,35632.5
194.87.209.161,Spoofed,2,5,23,6,19,4,16093.05556,0.0,80344.0,24061.63021,66205.33333,1374.0,176412.0,78331.62842
207.127.94.135,Spoofed,2,4,818,6,815,3,394.7371007,0.0,48970.0,2212.848902,37658.5,18453.0,56864.0,19205.5
107.175.213.147,Spoofed,2,4,792,6,786,6,408.9987261,0.0,48081.0,2243.140079,5785.2,45.0,24063.0,9219.567981
141.255.161.167,Spoofed,2,4,931,7,923,8,348.7700651,0.0,48760.0,2059.944409,23398.14286,351.0,95439.0,31681.694
37.120.177.177,Spoofed,2,5,1197,6,1193,4,269.0704698,0.0,48262.0,1798.412621,110423.6667,59671.0,190639.0,57382.87085
74.135.194.56,Spoofed,2,4,1061,5,1059,2,303.5888469,0.0,47965.0,1897.414854,47052.0,47052.0,47052.0,0.0
158.247.238.193,Spoofed,2,5,31,5,26,5,11810.84,195.0,66481.0,17368.36006,53928.75,367.0,187569.0,77354.8175
135.148.103.15,Spoofed,2,4,1985,7,1979,6,162.2901921,0.0,48004.0,1395.318104,24770.6,11.0,81618.0,30273.91852
5.9.14.25,Spoofed,2,6,849,7,804,45,399.9676214,0.0,50307.0,2284.626607,4306.840909,0.0,160820.0,23939.85117
5.255.114.171,Spoofed,1,4,1538,3,1538,0,208.5517241,0.0,47929.0,1582.779461,,,,
174.53.83.31,Spoofed,2,5,1006,5,1003,3,320.8333333,0.0,48040.0,1952.157792,120762.5,9464.0,232061.0,111298.5
46.101.79.37,Spoofed,2,4,22,4,21,1,14391.15,723.0,82783.0,24085.5517,,,,
15.204.226.3,Spoofed,2,4,1954,7,1945,9,164.6759259,0.0,48075.0,1406.635872,19591.0,493.0,76507.0,25393.80998
185.82.217.49,Spoofed,2,4,1064,6,1059,5,303.2665406,0.0,47925.0,1892.619639,40149.25,2429.0,95682.0,34330.27815
172.234.228.174,Spoofed,2,4,1879,5,1873,6,171.6853632,0.0,48142.0,1430.163827,10487.8,4.0,49799.0,19663.85029
192.42.116.187,Spoofed,2,4,1812,6,1806,6,177.5800554,0.0,48763.0,1470.631059,22780.0,400.0,79291.0,29670.04114
141.147.45.13,Spoofed,2,4,896,5,892,4,360.4781145,0.0,48309.0,2089.690593,47350.33333,10823.0,85199.0,30378.24644
94.72.118.123,Spoofed,2,5,1015,6,1010,5,318.4608523,0.0,48213.0,1953.319573,63173.25,4.0,200673.0,80916.07519
158.248.119.158,Spoofed,2,5,37,5,31,6,7350.266667,0.0,85701.0,17416.98458,68576.0,369.0,198630.0,71292.39129
23.236.143.154,Spoofed,2,4,1023,5,1021,2,315.0509804,0.0,50244.0,1981.924468,20409.0,20409.0,20409.0,0.0
167.235.15.221,Spoofed,2,6,807,7,755,52,425.8183024,0.0,48121.0,2263.507025,10162.41176,0.0,194850.0,40063.01357
82.42.163.66,Spoofed,2,5,1168,7,1162,6,276.7553833,0.0,48884.0,1837.98845,48590.4,214.0,185517.0,68923.60771
51.75.32.31,Spoofed,2,4,1972,5,1969,3,163.3755081,0.0,47930.0,1406.785619,53.5,13.0,94.0,40.5
38.15.131.69,Spoofed,2,4,43,6,39,4,7562.842105,0.0,108529.0,19422.14961,13846.66667,11129.0,15252.0,1922.055555
209.250.2.254,Spoofed,2,4,1037,6,1033,4,311.3265504,0.0,48635.0,1945.509967,53460.33333,5142.0,83598.0,34513.17105
173.19.17.148,Spoofed,2,4,1027,6,1023,4,313.6164384,0.0,48214.0,1939.249915,51884.66667,234.0,80510.0,36594.02069
45.90.4.235,Spoofed,2,5,900,7,891,9,360.8146067,0.0,50825.0,2144.390363,42627.875,605.0,187380.0,59529.0298
103.163.218.11,Spoofed,2,5,2159,6,2153,6,149.2616171,0.0,49026.0,1352.669887,74000.0,1157.0,175912.0,58939.09333
149.102.7.91,Spoofed,2,4,26,6,22,4,13983.61905,0.0,98845.0,26618.0356,24332.0,3174.0,41303.0,15845.15461
67.81.166.77,Spoofed,2,5,1652,7,1644,8,195.4607425,0.0,49852.0,1566.579017,49027.42857,469.0,228699.0,77308.78542
87.16.131.76,Spoofed,2,5,37,6,31,6,9479.166667,0.0,63530.0,16522.22721,51718.2,228.0,174042.0,67284.4962
143.47.57.133,Spoofed,2,4,1138,6,1135,3,283.4823633,0.0,47961.0,1849.22752,79393.0,55979.0,102807.0,23414.0
45.61.185.172,Spoofed,2,5,2153,7,2147,6,149.3634669,0.0,48084.0,1336.677453,51936.4,1096.0,191662.0,72327.60711
5.181.80.101,Spoofed,2,5,1017,5,1012,5,317.9545005,0.0,48436.0,1963.701824,85194.5,6400.0,197666.0,72262.69542
89.58.49.77,Spoofed,2,5,1054,7,1044,10,308.071908,0.0,48119.0,1910.217317,37574.11111,743.0,178937.0,55549.29528
114.23.164.80,Spoofed,2,4,1069,6,1060,9,303.0812087,0.0,50180.0,1948.807722,20383.875,201.0,79932.0,25160.61538
107.172.157.34,Spoofed,2,4,820,5,816,4,394.0527607,0.0,48252.0,2167.882405,3671.666667,35.0,8830.0,3748.298132
85.239.34.239,Spoofed,2,5,1017,5,1011,6,317.590099,0.0,48008.0,1949.681038,51236.6,57.0,203410.0,76677.12361
94.130.51.212,Spoofed,2,6,860,7,804,56,400.3200498,0.0,48350.0,2202.58996,9517.618182,0.0,202651.0,37575.14041
84.247.182.26,Spoofed,2,4,25,7,21,4,7370.05,0.0,57422.0,12781.70735,86830.0,711.0,231702.0,103047.3897
23.92.34.120,Spoofed,2,4,1037,6,1035,2,310.8829787,0.0,48754.0,1954.323537,59720.0,59720.0,59720.0,0.0
108.180.93.138,Spoofed,2,5,1078,6,1072,6,299.9056956,0.0,48110.0,1915.576807,50407.0,390.0,187395.0,72518.57627
45.84.107.100,Spoofed,2,4,26,4,25,1,12323.70833,202.0,118143.0,27126.4327,,,,
85.215.46.141,Spoofed,2,5,1071,5,1065,6,301.5178571,0.0,49065.0,1925.198174,52181.8,2579.0,178099.0,67576.55101
165.227.180.118,Spoofed,2,4,844,7,838,6,384.0430108,0.0,48708.0,2184.194193,32812.6,1929.0,124220.0,46156.9302
154.213.185.254,Spoofed,2,4,2216,4,2215,1,145.1454381,0.0,49447.0,1338.475232,,,,
98.206.28.99,Spoofed,2,4,1084,4,1083,1,297.1340111,0.0,48115.0,1892.316732,,,,
84.148.170.89,Spoofed,2,5,35,6,30,5,10018.0,0.0,82545.0,20129.46991,63090.75,4860.0,208491.0,84465.50145
185.112.83.2,Spoofed,2,3,24,7,19,5,11521.5,0.0,71861.0,19305.82911,18860.0,768.0,38137.0,16739.55359
185.40.4.101,Spoofed,2,4,2051,5,2049,2,156.956543,0.0,47924.0,1374.04019,66198.0,66198.0,66198.0,0.0
209.114.126.201,Spoofed,2,4,2002,6,1995,7,161.2482447,0.0,48458.0,1397.16864,4965.833333,6.0,27141.0,9929.227688
198.98.52.83,Spoofed,2,5,821,5,817,4,393.5098039,0.0,48697.0,2227.676602,114816.3333,5465.0,261486.0,107799.7576
81.169.222.158,Spoofed,2,5,1581,6,1577,4,203.8172589,0.0,48183.0,1567.231922,116776.6667,10199.0,189454.0,77006.5504
88.152.71.98,Spoofed,2,4,1000,5,997,3,322.0150602,0.0,48310.0,1968.605205,31274.5,1589.0,60960.0,29685.5
107.172.190.212,Spoofed,2,4,20,5,17,3,18175.875,412.0,200143.0,48237.25319,32598.0,13647.0,51549.0,18951.0
135.148.52.241,Spoofed,2,5,1902,6,1898,4,169.103321,0.0,48111.0,1431.711896,80629.0,10587.0,196293.0,82392.17104
158.69.205.247,Spoofed,2,4,1958,7,1953,5,164.4231557,0.0,47886.0,1398.769268,39715.0,7034.0,87540.0,30386.14706
185.220.101.134,Real,1,1,1,1,0,1,,,,,,,,
205.185.121.159,Spoofed,2,5,760,6,757,3,423.7579365,0.0,48000.0,2252.792909,164009.0,990.0,327028.0,163019.0
89.58.1.100,Spoofed,2,5,1054,6,1049,5,306.8053435,0.0,48147.0,1912.334201,65479.75,1032.0,240479.0,101297.6599
5.189.181.61,Spoofed,2,5,865,7,856,9,375.7064327,0.0,47965.0,2124.936766,42069.375,115.0,185669.0,60347.1007
138.59.18.106,Spoofed,2,5,1181,6,1176,5,273.5957447,0.0,48102.0,1819.069979,61764.25,3733.0,171791.0,68479.73117
154.213.184.131,Spoofed,2,5,140,6,135,5,2393.044776,0.0,49228.0,5744.625624,64066.5,562.0,213890.0,87023.90419
185.220.101.145,Spoofed,2,5,1519,6,1513,6,212.3478836,0.0,48041.0,1594.099244,67096.4,1816.0,214046.0,83972.98919
137.184.179.251,Real,1,1,3,3,0,3,,,,,0.0,0.0,0.0,0.0
107.174.45.13,Spoofed,2,4,773,5,771,2,417.4,0.0,49451.0,2278.543825,28849.0,28849.0,28849.0,0.0
31.214.144.175,Spoofed,2,5,1236,7,1229,7,261.8566775,0.0,48605.0,1786.243356,55289.0,3484.0,175655.0,59208.39821
162.213.248.102,Spoofed,2,4,1051,5,1046,5,307.3952153,0.0,47968.0,1904.449516,40095.5,609.0,84330.0,30593.89273
45.80.208.110,Spoofed,2,5,1066,5,1062,4,302.6013195,0.0,49177.0,1927.85544,85677.0,21290.0,186602.0,72264.71439
185.112.146.167,Spoofed,2,5,2220,7,2216,4,145.1778781,0.0,48182.0,1321.223723,72443.33333,5491.0,188904.0,82657.47978
128.31.0.13,Spoofed,2,5,2090,7,2082,8,154.4420951,0.0,49268.0,1376.626458,37220.71429,489.0,177879.0,59087.87823
154.216.18.191,Spoofed,2,4,75,5,73,2,4435.486111,0.0,49497.0,7640.262623,74384.0,74384.0,74384.0,0.0
159.223.204.85,Spoofed,2,4,859,7,850,9,378.0989399,0.0,50542.0,2189.830203,18988.5,670.0,75855.0,23667.80098
91.148.134.238,Spoofed,2,5,1058,7,1049,9,306.5534351,0.0,48189.0,1917.482793,32016.375,110.0,213130.0,68744.82766
79.153.160.30,Spoofed,2,2,9,5,5,4,32285.75,0.0,69735.0,25649.43241,11550.0,1232.0,30166.0,13189.30607
212.102.50.145,Spoofed,2,5,1024,5,1022,2,314.7267385,0.0,48234.0,1939.662702,1755.0,1755.0,1755.0,0.0
130.61.22.245,Spoofed,2,5,770,5,768,2,417.7092568,0.0,49063.0,2271.44174,209973.0,209973.0,209973.0,0.0
